Period,Exporter,Importer,Qty_asperE,Qty_asperI,PrimaryValue_asperE,PrimaryValue_asperI,Qty_mean
2021,LBY,AUT,0.0,1.69068e9,0.0,8.91731076859e8,1.69068e9
2021,NOR,AUT,0.0,3.2742e7,0.0,2.3616635622e7,3.2742e7
2021,RUS,AUT,0.0,5.96004e8,0.0,3.03711029056e8,5.96004e8
2021,SVK,AUT,0.0,4.73797e6,0.0,2.437727129e6,4.73797e6
2021,GBR,AUT,0.0,1.01457e8,0.0,5.5972047375e7,1.01457e8
2021,YEM,AUT,0.0,2.66142e8,0.0,1.44661687605e8,2.66142e8
2021,JAM,BRB,0.0,3.95123e6,0.0,1.9740135e6,3.95123e6
2021,DZA,BEL,0.0,4.35295018e7,0.0,2.5455755787e7,4.35295018e7
2021,AGO,BEL,0.0,8.0915121e6,0.0,4.871830129e6,8.0915121e6
2021,AZE,BEL,0.0,42.0,0.0,26.139,42.0
2021,BHR,BEL,0.0,4.5,0.0,195.507,4.5
2021,CAN,BEL,0.0,11364.0,0.0,42718.439,11364.0
2021,CHL,BEL,0.0,0.0,0.0,42.567,0.0
2021,COL,BEL,0.0,18.0,0.0,354.645,18.0
2021,COG,BEL,0.0,0.0,0.0,113.058,0.0
2021,CUB,BEL,0.0,1.89946e7,0.0,9.465625226e6,1.89946e7
2021,CZE,BEL,0.0,7768.73,0.0,34451.605,7768.73
2021,FRA,BEL,2.54582e6,4.8694079137e8,1.405295371e6,2.61351820966e8,2.44743305685e8
2021,DEU,BEL,0.0,426825.9,0.0,426672.632,426825.9
2021,GIB,BEL,0.0,3.0,0.0,9.9,3.0
2021,GUY,BEL,0.0,4.82,0.0,29.249,4.82
2021,ISR,BEL,0.0,30.5,0.0,211.841,30.5
2021,ITA,BEL,0.0,145.38,0.0,2085.006,145.38
2021,JPN,BEL,0.0,2.36,0.0,161.917,2.36
2021,KOR,BEL,0.0,7.53,0.0,254.36,7.53
2021,LBY,BEL,0.0,1.73036e6,0.0,1.003015303e6,1.73036e6
2021,MUS,BEL,0.0,1.8,0.0,1.005,1.8
2021,MAR,BEL,0.0,0.0,0.0,52.951,0.0
2021,OMN,BEL,0.0,0.45,0.0,22.614,0.45
2021,NLD,BEL,1.0398951e8,3.295095221e10,5.2289476607e7,1.70027031225e10,1.652747086e10
2021,NGA,BEL,0.0,1.0332905928e8,0.0,6.6142925224e7,1.0332905928e8
2021,NOR,BEL,0.0,7.7028136e6,0.0,5.661147972e6,7.7028136e6
2021,PNG,BEL,0.0,0.0,0.0,141.692,0.0
2021,RUS,BEL,153327.0,5.73309e6,83845.65,3.746615031e6,2.9432085e6
2021,SAU,BEL,0.0,0.0,0.0,114.383,0.0
2021,SEN,BEL,0.0,18.5,0.0,218.559,18.5
2021,SGP,BEL,0.0,0.0,0.0,471.026,0.0
2021,ZAF,BEL,0.0,0.0,0.0,117.127,0.0
2021,ESP,BEL,0.0,13.96,0.0,16.535,13.96
2021,TGO,BEL,0.0,26.15,0.0,870.733,26.15
2021,TTO,BEL,0.0,8.4269675741e7,0.0,4.5837384276e7,8.4269675741e7
2021,ARE,BEL,0.0,3.62,0.0,46.281,3.62
2021,TUR,BEL,0.0,263842.72,0.0,152174.597,263842.72
2021,EGY,BEL,0.0,7.35,0.0,44.022,7.35
2021,GBR,BEL,4.0573597e8,7.31514e7,2.09470353341e8,3.3104653386e7,2.39443685e8
2021,USA,BEL,2.01460791e8,6.83032663e6,6.2084913e7,2.880687006e6,1.04145558815e8
2021,_X ,BEL,0.0,0.0,0.0,119.835,0.0
2021,AUS,BRN,6.69995e8,4.4955e8,3.19169870095e8,3.6470565261e8,5.597725e8
2021,CAN,BRN,0.0,1.0,0.0,72.95,1.0
2021,COL,BRN,0.0,1.51583e8,0.0,7.433443974e7,1.51583e8
2021,GNQ,BRN,0.0,7.12259e7,0.0,4.758138396e7,7.12259e7
2021,GRC,BRN,0.0,1.63317e8,0.0,1.1923388022e8,1.63317e8
2021,IRQ,BRN,0.0,1.41419e8,0.0,6.154323677e7,1.41419e8
2021,JPN,BRN,0.0,2.72211e8,0.0,1.8329720151e8,2.72211e8
2021,KOR,BRN,0.0,1.683296e8,0.0,1.1359399626e8,1.683296e8
2021,MYS,BRN,1.09424e9,1.614306e9,5.95454586953e8,1.01274031076e9,1.354273e9
2021,NLD,BRN,3.15748e7,7.21655e7,1.6281035392e7,4.4540149e7,5.187015e7
2021,NGA,BRN,0.0,1.87764e8,6.4499840418e7,1.0004802119e8,1.87764e8
2021,NOR,BRN,5.65555e8,4.12912e8,3.38444565238e8,2.5431266887e8,4.892335e8
2021,PNG,BRN,0.0,7.46427e7,0.0,5.640115384e7,7.46427e7
2021,PHL,BRN,4.9151352e7,3.80038e7,1.53e7,2.247990604e7,4.3577576e7
2021,QAT,BRN,1.24604e8,1.29648e8,6.0415654181e7,6.591195349e7,1.27126e8
2021,RUS,BRN,0.0,1.744708e9,0.0,1.30918867095e9,1.744708e9
2021,SAU,BRN,0.0,2.91513e8,0.0,9.0300386044e8,2.91513e8
2021,SGP,BRN,0.0,4.19624e8,0.0,2.1955813733e8,4.19624e8
2021,VNM,BRN,3.98335e7,3.98335e7,2.361705388e7,3.00152439e7,3.98335e7
2021,ARE,BRN,2.0,4.02355e8,58.584,1.7568646819e8,2.01177501e8
2021,USA,BRN,0.0,10.0,0.0,292.55,10.0
2021,GNQ,CMR,0.0,8.0,0.0,54.66,8.0
2021,FRA,CMR,0.0,33.0,0.0,79.76,33.0
2021,FRA,AGO,10.0,27.0,141.929,831.66,18.5
2021,NOR,AGO,0.0,0.0,0.0,848.188,0.0
2021,GBR,AGO,0.0,2657.983,0.0,1444.112,2657.983
2021,DEU,BRA,0.0,74.729,0.0,38.0,74.729
2021,JPN,BRA,0.0,0.0,0.0,4020.0,0.0
2021,GBR,BRA,0.0,20.0,0.0,139.0,20.0
2021,USA,BRA,3.502593669e9,1.939704513795e9,1.297710023e9,1.079707837e9,2.7211490913975e9
2021,PRT,AGO,0.0,259.0,0.0,311.172,259.0
2021,USA,AGO,0.0,65.0,0.0,171.483,65.0
2021,DZA,AUS,0.0,2.647637e8,0.0,1.29479125367e8,2.647637e8
2021,AZE,AUS,0.0,1.31944e8,0.0,4.2081027507e7,1.31944e8
2021,AUS,AUS,0.0,1.405094e8,0.0,5.9592146045e7,1.405094e8
2021,BRN,AUS,1.28886e9,1.4025298e9,7.0793814252e8,6.75389061056e8,1.3456949e9
2021,COG,AUS,1.22271e8,4.6137e8,6.888824322e7,2.08317346906e8,2.918205e8
2021,GAB,AUS,4.58848e8,2.91814e8,1.94988098082e8,1.28727069815e8,3.75331e8
2021,IDN,AUS,4.748497e8,6.559379e8,2.1815291291e8,2.81121352366e8,5.653938e8
2021,ISR,AUS,0.0,7512.47,0.0,4298.322,7512.47
2021,KOR,AUS,0.0,2.69109e7,0.0,9.785475561e6,2.69109e7
2021,LBY,AUS,0.0,6.055457e8,0.0,2.73670248661e8,6.055457e8
2021,MYS,AUS,3.16026e9,4.9615366e9,1.574899581229e9,2.359927705295e9,4.0608983e9
2021,NZL,AUS,5.00233e8,7.345927e8,2.42239012318e8,3.32873631721e8,6.1741285e8
2021,NGA,AUS,0.0,1.541139e8,7.524356602e7,8.0156914959e7,1.541139e8
2021,PNG,AUS,9.84312e6,9.81079e7,3.0428993156e7,3.5410866049e7,5.397551e7
2021,RUS,AUS,0.0,1.21609e8,0.0,4.5973388729e7,1.21609e8
2021,IND,AUS,0.0,3.29182e7,0.0,1.8516722315e7,3.29182e7
2021,SGP,AUS,7.98759e7,5.702388e8,4.5186152101e7,2.34124973714e8,3.2505735e8
2021,VNM,AUS,5.994908e8,5.969876e8,3.5424933962e8,2.96271840603e8,5.982392e8
2021,THA,AUS,4.82705e7,4.60169e7,2.116318732e7,2.2782487803e7,4.71437e7
2021,ARE,AUS,0.0,1.10745e8,0.0,3.8012425478e7,1.10745e8
2021,USA,AUS,7.34414799e8,7.5390318e8,2.65229869e8,3.40816608717e8,7.441589895e8
2021,DZA,BRA,0.0,1.2108251e9,0.0,6.73550113e8,1.2108251e9
2021,IRQ,BRA,0.0,6.847923e8,0.0,3.14840825e8,6.847923e8
2021,NGA,BRA,0.0,1.180657672e9,3.5027555645e8,6.00174185e8,1.180657672e9
2021,RUS,BRA,0.0,4.20567e7,0.0,1.7094389e7,4.20567e7
2021,SAU,BRA,0.0,2.991423e9,0.0,1.407856881e9,2.991423e9
2021,DEU,BOL,0.0,1.0,0.0,48.42,1.0
2021,BOL,BRA,469988.365,543540.0,201581.11,255985.0,506764.1825
2021,USA,BOL,0.0,3.0,0.0,58.05,3.0
2021,AND,ESP,12000.0,0.0,846.95,0.0,12000.0
2021,ARG,CHL,4.88492e7,1.07324019e8,2.357139795e7,6.431492929e7,7.80866095e7
2021,ARG,NLD,6.084201e8,0.0,2.8894866118e8,0.0,6.084201e8
2021,ARG,ARE,1.46002e8,0.0,7.59548655e7,0.0,1.46002e8
2021,ARG,USA,1.4744426e9,1.610620551e9,7.7306717395e8,7.60574606e8,1.5425315755e9
2021,BRB,JAM,1.176182e7,2.01357e7,5.988363e6,9.90509179e6,1.594876e7
2021,BEL,AUT,1.03,0.0,31.792,0.0,1.03
2021,BEL,BRA,39.0,0.0,17.741,0.0,39.0
2021,BEL,COD,2.5,0.0,121.775,320.101,2.5
2021,BEL,HRV,3.07,250.05,147.902,166.0,126.56
2021,BEL,DNK,21.63,17240.0,1471.4,23650.512,8630.815
2021,BEL,GNQ,956.88,0.0,1856.808,0.0,956.88
2021,BEL,EST,14.3,0.0,966.63,0.0,14.3
2021,BEL,FIN,3.08,570.0,134.903,1877.009,286.54
2021,BEL,FRA,22.59,2.03123e6,928.983,2.570881216e6,1.015626295e6
2021,BEL,DEU,2.66929e6,0.0,1.359592358e6,0.0,2.66929e6
2021,BEL,GIN,3061.49,0.0,7944.467,0.0,3061.49
2021,BEL,HUN,1.03,0.0,15.813,0.0,1.03
2021,BEL,LVA,2.05,0.0,47.191,0.0,2.05
2021,BEL,LTU,2.05,0.0,97.623,0.0,2.05
2021,BEL,LUX,3.08,0.0,45.062,0.0,3.08
2021,BEL,NLD,5.208023e7,8.53635572e8,3.0446206643e7,4.4378013722e8,4.52857901e8
2021,BEL,NOR,1.23,0.0,79.291,0.0,1.23
2021,BEL,POL,3.08,0.0,63.288,0.0,3.08
2021,BEL,ROU,1.03,0.0,32.833,0.0,1.03
2021,BEL,IND,15.0,0.0,17.741,0.0,15.0
2021,BEL,SVK,3.09,0.0,245.939,0.0,3.09
2021,BEL,GBR,0.0,0.0,9580.788,0.0,0.0
2021,BEL,USA,2.34337e7,0.0,7.767386251e6,0.0,2.34337e7
2021,BRN,JPN,2.00236e8,1.6136e8,1.0392110803e8,8.3276624552e7,1.80798e8
2021,BRN,MYS,1.66706052e8,1.2033e8,1.0184844492e8,7.4269539709e7,1.43518026e8
2021,BRN,PHL,7.4962e7,9.1543455e7,4.190755202e7,3.4865331e7,8.32527275e7
2021,BRN,IND,8.38153e8,9.46668e8,4.3414088607e8,4.69129449083e8,8.924105e8
2021,BRN,SGP,6.88925118e8,6.89104e8,3.6744934428e8,3.79931031511e8,6.89014559e8
2021,BRN,THA,7.61461e8,8.780765e8,3.984751167e8,4.6329780636e8,8.1976875e8
2021,CMR,CAN,1.34274e8,0.0,7.022843491e7,0.0,1.34274e8
2021,CMR,CHN,1.465687e9,1.596151e9,7.3836670544e8,7.96632907e8,1.530919e9
2021,CMR,ITA,4.861422e8,5.81218e8,2.1282760699e8,2.51140664635e8,5.336801e8
2021,CMR,NLD,2.838218e8,7.20242e8,1.3359359684e8,3.34524024439e8,5.020319e8
2021,CMR,IND,6.81956e8,7.82618e8,3.0999623638e8,3.9675459806e8,7.32287e8
2021,CMR,SGP,5.11215e7,0.0,3.304170953e7,0.0,5.11215e7
2021,CMR,ESP,3.879058e8,0.0,1.9545584742e8,0.0,3.879058e8
2021,CMR,USA,9.47588e7,2.54654082e8,5.002738827e7,1.20610447e8,1.74706441e8
2021,BRA,COL,9.0,0.0,130.0,0.0,9.0
2021,BRA,MEX,6.0,0.0,27.0,0.0,6.0
2021,BRA,NLD,2.635203505e9,1.951310777e9,1.212252141e9,1.02154858232e9,2.293257141e9
2021,BRA,NOR,2.80453914e8,2.084192e8,1.15577444e8,9.934635093e7,2.44436557e8
2021,BRA,IND,5.093517115e9,4.083126e9,2.243933674e9,2.019460206036e9,4.5883215575e9
2021,BRA,ESP,2.4097401e9,0.0,1.086986662e9,0.0,2.4097401e9
2021,BRA,GBR,16.0,0.0,10.0,0.0,16.0
2021,BRA,USA,6.61492205318e9,7.427749872e9,3.079455819e9,3.463426883e9,7.02133596259e9
2021,AGO,AUS,1.50905946e8,0.0,5.7648376271e7,0.0,1.50905946e8
2021,AGO,CAN,9.08432985e8,0.0,4.0717435257e8,0.0,9.08432985e8
2021,AGO,CHL,1.188950802e9,1.0121038e9,5.16869632992e8,5.3765299739e8,1.100527301e9
2021,AGO,CHN,4.47293394e10,3.91533e10,1.9603080292375e10,1.997481227e10,4.19413197e10
2021,AGO,FRA,3.09348015e8,4.03588e8,1.40905744387e8,2.05940593766e8,3.564680075e8
2021,AGO,GIB,1.5901431e8,0.0,6.7659073833e7,0.0,1.5901431e8
2021,AGO,IDN,8.93690823e8,9.016574e8,3.87610631763e8,4.31984584e8,8.976741115e8
2021,AGO,ISR,1.51190238e8,0.0,6.0555501464e7,0.0,1.51190238e8
2021,AGO,ITA,1.340103198e9,2.69555e8,6.25729106509e8,1.3415755447e8,8.04829099e8
2021,AGO,JPN,1.5023751e8,0.0,6.3996992718e7,0.0,1.5023751e8
2021,AGO,KOR,1.50869376e8,0.0,6.5020767865e7,0.0,1.50869376e8
2021,AGO,MYS,2.88423456e8,2.49494e8,1.21210444998e8,1.3023344168e8,2.68958728e8
2021,AGO,S19,2.9573841e8,5.06399e8,1.33772521428e8,2.56077639729e8,4.01068705e8
2021,AGO,NLD,2.95940022e8,2.881041e8,1.42693954016e8,1.64775783276e8,2.92022061e8
2021,AGO,PRT,1.51566432e8,0.0,6.4970751952e7,0.0,1.51566432e8
2021,AGO,IND,4.370903322e9,3.123981e9,1.92700456893e9,1.597998490449e9,3.747442161e9
2021,AGO,SGP,1.360387305e9,8.47899e8,5.5504199493e8,4.31716884308e8,1.1041431525e9
2021,AGO,ZAF,1.068349143e9,0.0,4.89628802003e8,0.0,1.068349143e9
2021,AGO,ESP,4.62466128e8,0.0,2.05404454009e8,0.0,4.62466128e8
2021,AGO,THA,2.172442758e9,2.9236876e9,9.66255813104e8,1.54684507046e9,2.548065179e9
2021,AGO,ARE,3.01462251e8,0.0,1.44824316717e8,0.0,3.01462251e8
2021,AGO,USA,8.99695458e8,2.264593275e9,4.00562408908e8,1.015750364e9,1.5821443665e9
2021,AGO,URY,7.54662018e8,0.0,3.33653105652e8,0.0,7.54662018e8
2021,BRA,BHS,3.390534e8,0.0,1.27840411e8,0.0,3.390534e8
2021,BRA,CHL,4.2759881e9,4.31842522e9,1.963715967e9,2.17465103183e9,4.29720666e9
2021,BRA,CHN,3.18901851e10,3.029808e10,1.4252234905e10,1.5492036253e10,3.109413255e10
2021,BRA,FRA,1.38812e8,1.38374e8,7.0371776e7,7.4257035156e7,1.38593e8
2021,BRA,ISR,2.67153e8,0.0,1.33688754e8,0.0,2.67153e8
2021,BRA,ITA,3.328815e8,4.6712e8,1.58728625e8,2.36230738689e8,4.0000075e8
2021,BRA,JAM,1.37069e8,8.09181e8,6.1635411e7,4.1930979624e8,4.73125e8
2021,BRA,JPN,1.31065e8,2.68442e8,6.5248613e7,7.779688191e7,1.997535e8
2021,BRA,KOR,3.0911724e9,3.225498e9,1.462091521e9,1.623403162e9,3.1583352e9
2021,BRA,LUX,2.81656e7,0.0,1.2178419e7,0.0,2.81656e7
2021,BRA,MYS,1.7714485e9,3.23261e8,7.94704432e8,1.77379461016e8,1.04735475e9
2021,BRA,BES,1.37396e8,0.0,6.9264148e7,0.0,1.37396e8
2021,BRA,PAN,1.35717e8,0.0,6.1337046e7,0.0,1.35717e8
2021,BRA,PER,1.486996e9,1.47699e9,7.17101354e8,7.9202736532e8,1.481993e9
2021,BRA,PRT,3.5143567e9,0.0,1.632824701e9,0.0,3.5143567e9
2021,BRA,LCA,4.11719e8,0.0,1.79710568e8,0.0,4.11719e8
2021,BRA,SGP,2.2124025e9,2.40864e9,1.010465687e9,1.261334837492e9,2.31052125e9
2021,BRA,SWE,2.294359e8,1.5107643323000002e8,9.7633565e7,7.526776231e7,1.90256166615e8
2021,BOL,SGP,2.6415229576e7,0.0,1.132966622e7,0.0,2.6415229576e7
2021,BOL,USA,2.0406584525e7,0.0,8.75251872e6,0.0,2.0406584525e7
2021,AUS,SLB,4.0,0.0,30.799,0.0,4.0
2021,AUS,CHN,1.81789e8,4.868029e8,7.496822854e7,3.22479136e8,3.3429595e8
2021,AUS,FJI,6498.4,0.0,6518.811,857.709,6498.4
2021,AUS,KIR,12960.0,0.0,39360.761,0.0,12960.0
2021,AUS,IDN,1.24182e9,1.4139355e9,5.25371974459e8,8.09324976e8,1.32787775e9
2021,AUS,IRQ,600.0,0.0,23035.938,0.0,600.0
2021,AUS,JPN,2.54324e8,2.326895e8,1.13914990051e8,1.381928799e8,2.4350675e8
2021,AUS,KOR,1.19474e9,2.602182e9,5.54388509833e8,1.586805566e9,1.898461e9
2021,AUS,MYS,1.05738e9,3.12835e8,4.57529529489e8,1.59390109753e8,6.851075e8
2021,AUS,NRU,1150.0,0.0,2656.202,0.0,1150.0
2021,AUS,NCL,14.0,0.0,3305.228,0.0,14.0
2021,AUS,NZL,322176.0,2.6433e7,355068.648,1.6921080707e7,1.3377588e7
2021,AUS,SEN,1000.0,0.0,7492.351,0.0,1000.0
2021,AUS,SGP,4.41879e9,2.5175e9,2.124551725464e9,1.443076297103e9,3.468145e9
2021,AUS,ESP,2.87042e7,0.0,1.1312135292e7,0.0,2.87042e7
2021,AUS,THA,6.09084e8,2.1727835e9,2.52015225838e8,1.1248485755e9,1.39093375e9
2021,AUS,ARE,2.2076e8,1.51778e8,7.7926095295e7,7.5688398159e7,1.86269e8
2021,AUS,GBR,11.0,0.0,2.254,0.0,11.0
2021,AUS,_X ,6.01277e9,0.0,3.095219205876e9,0.0,6.01277e9
2021,BEL,LKA,0.0,1.4,0.0,14.035,1.4
2021,DEU,LKA,0.0,0.0,0.0,156.128,0.0
2021,IND,LKA,0.0,1.8,0.0,10.136,1.8
2021,SGP,LKA,0.0,0.0,0.0,686.905,0.0
2021,ARE,LKA,0.0,1.1859400055e9,0.0,4.89548092539e8,1.1859400055e9
2021,USA,LKA,0.0,0.0,0.0,29.687,0.0
2021,CAN,CHL,3.65897532836e8,4.116873e8,1.73192577705e8,2.0551444624e8,3.88792416418e8
2021,ECU,CHL,0.0,1.6865378e9,0.0,7.6676812418e8,1.6865378e9
2021,NGA,CHL,0.0,1.248583e8,3.7880881806e7,6.354192122e7,1.248583e8
2021,PER,CHL,9.59367e7,9.617655e7,3.5655857e7,3.754043815e7,9.6056625e7
2021,USA,CHL,9.47539194e8,8.24380901591e8,3.2708987e8,4.2895786452e8,8.859600477955e8
2021,ALB,CHN,0.0,79.0,0.0,1188.0,79.0
2021,DZA,CHN,0.0,3.98045e7,0.0,2.3902209e7,3.98045e7
2021,AZE,CHN,0.0,2.76587e8,0.0,1.39686873e8,2.76587e8
2021,BOL,CHN,0.0,3.1415e7,0.0,1.7919057e7,3.1415e7
2021,BRN,CHN,0.0,7.86518e7,0.0,3.4751193e7,7.86518e7
2021,CAN,CHN,2.35067178873e8,3.898673e9,1.11265824416e8,1.818747406e9,2.0668700894365e9
2021,TCD,CHN,0.0,4.03179e8,0.0,1.9095821e8,4.03179e8
2021,COL,CHN,0.0,9.461823e9,0.0,4.340771992e9,9.461823e9
2021,COG,CHN,1.85384e9,8.927792e9,8.0099924408e8,4.380691932e9,5.390816e9
2021,COD,CHN,0.0,9.87315e8,0.0,5.18481646e8,9.87315e8
2021,ECU,CHN,0.0,4.2434775e9,0.0,1.941679008e9,4.2434775e9
2021,GNQ,CHN,0.0,1.6379956e9,0.0,8.68330015e8,1.6379956e9
2021,GAB,CHN,2.757568e9,2.849838e9,1.323359512741e9,1.489206146e9,2.803703e9
2021,GHA,CHN,0.0,1.944261e9,0.0,1.02876328e9,1.944261e9
2021,GUY,CHN,0.0,5.517493e8,0.0,2.95713855e8,5.517493e8
2021,IDN,CHN,4.078221e8,9.713765e8,1.7797898784e8,4.68293092e8,6.895993e8
2021,IRN,CHN,1.2299646342492e10,2.60312e8,5.8310393986e9,1.47797618e8,6.279979171246e9
2021,IRQ,CHN,0.0,5.406917e10,0.0,2.6471616967e10,5.406917e10
2021,CIV,CHN,2.76895e8,2.76895e8,1.31865011683e8,1.42831154e8,2.76895e8
2021,KAZ,CHN,3.616627e9,4.491327e9,1.85956558346e9,2.427949501e9,4.053977e9
2021,KWT,CHN,0.0,3.016257e10,0.0,1.5312267019e10,3.016257e10
2021,LBY,CHN,0.0,6.137582e9,0.0,3.27100626e9,6.137582e9
2021,MYS,CHN,2.65342e8,1.8526994e10,1.43092975577e8,8.953461389e9,9.396168e9
2021,MEX,CHN,0.0,3.94043e8,0.0,1.71879435e8,3.94043e8
2021,MNG,CHN,5.9063579e8,6.7092716e8,2.73353427e8,2.92899965e8,6.30781475e8
2021,OMN,CHN,0.0,4.481462e10,0.0,2.2461560711e10,4.481462e10
2021,NER,CHN,0.0,2.0,0.0,100.0,2.0
2021,NGA,CHN,0.0,2.1268849e9,5.95172624853e8,1.144507106e9,2.1268849e9
2021,NOR,CHN,1.1863542e10,1.3189371e10,6.397076235014e9,6.806357033e9,1.25264565e10
2021,TLS,CHN,1.550126e8,1.563664e8,1.0757565e8,1.10901868e8,1.556895e8
2021,QAT,CHN,4.08589e9,7.84992e9,2.233145940161e9,4.241228082e9,5.967905e9
2021,RUS,CHN,7.101879679e10,7.964103e10,3.537989116489e10,4.0544444787e10,7.5329913395e10
2021,SAU,CHN,0.0,8.755723e10,0.0,4.3938620661e10,8.755723e10
2021,VNM,CHN,4.403814e8,7.896804e8,2.2546390446e8,4.20086293e8,6.150309e8
2021,ZAF,CHN,0.0,1.38478e8,0.0,7.0428149e7,1.38478e8
2021,SSD,CHN,0.0,5.718946e8,0.0,2.99409745e8,5.718946e8
2021,THA,CHN,8.36303522e8,4.498283e8,2.5687186232e8,2.39082787e8,6.43065911e8
2021,ARE,CHN,3100.0,3.193681e10,20830.496,1.6374657255e10,1.596840655e10
2021,EGY,CHN,1.35712874649e8,4.900303e8,6.4237827476e7,2.32271799e8,3.1287158732449996e8
2021,GBR,CHN,5.28811e9,7.966768e9,2.630640296005e9,4.193044813e9,6.627439e9
2021,USA,CHN,1.4741659242e10,1.1471757e10,5.911305448e9,5.631159431e9,1.3106708121e10
2021,YEM,CHN,0.0,9.43388e8,0.0,4.79558689e8,9.43388e8
2021,FRA,COG,0.0,8000.0,0.0,5412.75,8000.0
2021,ZAF,COD,0.0,67600.0,0.0,96566.137,67600.0
2021,ARE,COD,11662.5,9300.0,21509.407,15100.68,10481.25
2021,CHN,CRI,0.0,857.59,0.0,10454.91,857.59
2021,USA,CRI,0.0,561.86,0.0,7051.87,561.86
2021,AZE,HRV,0.0,1.4267854e9,0.0,7.56555486e8,1.4267854e9
2021,DNK,HRV,0.0,15.0,0.0,57.0,15.0
2021,ITA,HRV,3.2426e6,3.128435e6,1.381624007e6,1.378349e6,3.1855175e6
2021,KAZ,HRV,1.1265305e9,8.158821e7,5.6455638979e8,4.4818833e7,6.04059355e8
2021,LBY,HRV,0.0,3.54574e7,0.0,2.041663e7,3.54574e7
2021,NGA,HRV,0.0,1.711005e8,0.0,8.99059e7,1.711005e8
2021,EGY,HRV,0.0,5.38655e7,0.0,2.6825669e7,5.38655e7
2021,USA,HRV,0.0,0.0,0.0,2120.0,0.0
2021,FRO,DNK,0.0,1.0,0.0,23.858,1.0
2021,FRA,DNK,115.0,4.0,44.944,45.331,59.5
2021,DEU,DNK,0.0,36.0,0.0,377.596,36.0
2021,LBY,DNK,0.0,4.32623e8,0.0,2.26545279887e8,4.32623e8
2021,MYS,DNK,0.0,2.0,0.0,1.113,2.0
2021,NLD,DNK,0.0,13114.0,0.0,16237.44,13114.0
2021,NGA,DNK,0.0,4.48356e8,1.6802608334e8,2.32106036005e8,4.48356e8
2021,NOR,DNK,8.997597e8,9.449972e8,4.96696532882e8,5.15564968953e8,9.2237845e8
2021,RUS,DNK,1.0812686e9,9.48427e8,4.5501500978e8,5.08334709409e8,1.0148478e9
2021,SAU,DNK,0.0,1.0,0.0,36.105,1.0
2021,SWE,DNK,8.2003e7,231.0,3.9378110535e7,562.259,4.10016155e7
2021,TKM,DNK,0.0,518.0,0.0,362.168,518.0
2021,GBR,DNK,3.024891e8,4.1940522e8,1.50978167363e8,2.15238678622e8,3.6094716e8
2021,USA,DNK,1.935924216e9,2.04432e9,8.55476264e8,1.17981234022e9,1.990122108e9
2021,USA,DMA,1.55445078e8,42.0,5.5725566e7,155.555,7.772256e7
2021,ARE,COM,0.0,400.0,0.0,1647.566,400.0
2021,CHN,MMR,2.7664e8,0.0,1.31915752e8,0.0,2.7664e8
2021,CHN,JPN,6.97204e7,0.0,2.8293388e7,0.0,6.97204e7
2021,CHN,KOR,5.908627e8,1.307700941e8,2.31002317e8,6.0715493e7,3.6081639705e8
2021,CHN,MYS,1.0149086e9,0.0,3.49474242e8,0.0,1.0149086e9
2021,CHN,IND,1.636926e8,8.51894e7,8.3154503e7,4.2427874255e7,1.24441e8
2021,CHN,SGP,4.94937e8,5.80884e7,1.8655361e8,3.5096782553e7,2.765127e8
2021,COG,ITA,209.0,1.17142e8,504.6,3.0240570363e7,5.85711045e7
2021,COG,JPN,1.52077e7,0.0,5.42475164e6,0.0,1.52077e7
2021,COG,KOR,1.30521e7,6.61761004e8,5.90402256e6,3.2402278e8,3.37406552e8
2021,COG,MYS,2.39601e7,1.16565e8,6.85171782e6,6.1533960702e7,7.026255e7
2021,COG,IND,1.29952e8,1.282823e9,6.921913624e7,7.42001963896e8,7.063875e8
2021,COG,SGP,1.24616e8,1.81399e8,5.350205228e7,1.00743683943e8,1.530075e8
2021,COG,ARE,1.30354e8,0.0,6.012192983e7,0.0,1.30354e8
2021,COG,USA,2.60324e6,0.0,1.11431113e6,0.0,2.60324e6
2021,HRV,HUN,1.8226115e9,0.0,9.05134852e8,0.0,1.8226115e9
2021,HRV,NOR,25.0,0.0,30.0,0.0,25.0
2021,HRV,THA,25.0,25.0,14.0,149.49,25.0
2021,HRV,TUR,25.0,0.0,30.0,0.0,25.0
2021,DNK,GRL,302.0,0.0,8071.083,0.0,302.0
2021,DNK,IRL,6.59772e7,5.688015148e6,3.3770133593e7,1.6973496727e7,3.5832607574e7
2021,DNK,ITA,2.77356e8,2.81877e8,1.43004532626e8,1.44409676396e8,2.796165e8
2021,DNK,NLD,3.0217911e8,1.4059537e8,1.58784746132e8,6.8490848526e7,2.2138724e8
2021,DNK,NOR,318.0,6.67549e7,13281.404,2.9951978706e7,3.3377609e7
2021,DNK,SWE,5.1502e7,0.0,2.7877230402e7,0.0,5.1502e7
2021,DNK,GBR,55.0,2.225e6,552.716,815242.165,1.1125275e6
2021,DMA,ATG,2.0,0.0,5.556,0.0,2.0
2021,CAN,FRA,4.31049896723e8,3.80464e8,2.0403155537600002e8,2.03389897196e8,4.057569483615e8
2021,CAN,MNG,5083.357,0.0,2406.137,0.0,5083.357
2021,CZE,TKM,1.0,0.0,25.0,0.0,1.0
2021,CZE,USA,20.0,0.0,176.0,0.0,20.0
2021,CAN,DJI,372665.501,0.0,176396.103,0.0,372665.501
